,id,label,comment,AWS Labels,AWS Scores
3679,581437_1,neutral,Awesome. Thats great to hear!,POSITIVE,0.999687791
3680,1540427_1,neutral,{quote}  Hmm looks like the backport blew away scrubtest on 1.2 as well.,NEUTRAL,0.651771247
3681,1645534_1,positive,Great! Awesome!  thanks Dims,POSITIVE,0.998702288
3682,1540427_2,neutral,Oversight?,NEUTRAL,0.99954319
3683,1540427_3,neutral,{quote} Yes was an oversight.,NEUTRAL,0.935964525
3684,1540427_4,neutral,Just for clarification skipBloomFilters is old.,NEGATIVE,0.660256863
3685,1540427_5,neutral,#1 and #2 are incorrect.,NEGATIVE,0.995425403
3686,456033_1,positive,Great! Awesome work Nick and thanks for the clarification Bill. ,POSITIVE,0.999383569
3687,1540427_6,neutral,1: The skipBloomFilters gets called on the index file in RowIndexEntry line 104.,NEUTRAL,0.999307752
3688,1540427_7,neutral,2: In 2.0 the skipBloomFilters will be called on a 1.2 sstable also the skipBloomFilters currently is called against any sstable when scrubbing.,NEUTRAL,0.762630343
3689,1186476_1,positive,Great work...this is awesome stuff. ,POSITIVE,0.999843836
3690,645538_1,neutral,I made a preliminary patch to share the idea how this can be fixed.,NEUTRAL,0.914855063
3691,645538_3,neutral,"- This fix works if I run a ""mahout"" from command line against a Hadoop cluster.",NEGATIVE,0.901295066
3692,645538_4,neutral,A unit test case doesn't work -Dkey=value is not parsed in ToolRunner but passed through to SparseVectorsFromSequenceFiles resulting in a parse error.,NEGATIVE,0.989724994
3693,645538_5,neutral,Did I make any mistake?,NEUTRAL,0.818118215
3694,645538_6,neutral,Maybe because a JUnit doesn't really mimic a real hadoop env?,NEGATIVE,0.59871316
3695,152270_1,positive,great. awesome job sergey!,POSITIVE,0.996430695
3696,412699_1,positive,Awesome - great stuff Maria.  Thanks!,POSITIVE,0.99902308
3697,645538_8,neutral,#NAME?,POSITIVE,0.774703205
3698,645538_9,neutral,IMHO Configuration should be the first or the the last arguments.,NEGATIVE,0.50129652
3699,883339_1,positive,Thanks for doing that Uma.,POSITIVE,0.980481327
3700,883339_2,neutral,It looks like there is something about the build scripts that is causing it because hdfs.proto where NameSpaceInfoProto is defined is more or less identical between trunk and branch-2.,NEUTRAL,0.883441389
3701,675234_1,positive,Wow!,POSITIVE,0.861073315
3702,675234_3,neutral,Looking forward to using it.,POSITIVE,0.999527216
3703,1160849_1,neutral,I just committed this.,NEUTRAL,0.558832705
3704,1160849_2,positive,Thanks Bryan!,POSITIVE,0.993610919
3705,1160849_3,neutral,Please submit new issues for the other aspects of this that remain unfixed.,NEGATIVE,0.628647864
3706,915538_1,neutral,+1  Patch looks nice.,POSITIVE,0.985644102
3707,915538_2,neutral,Probably worth adding a third case in testDataDirectories for a URI that includes an authority (file://localhost/path).,NEUTRAL,0.72631228
3708,1163773_1,positive,Patch looks good to me.,POSITIVE,0.991025746
3709,911559_2,neutral,I've committed this.,NEUTRAL,0.567624211
3710,911559_3,positive,Thanks Jeff!,POSITIVE,0.993443608
3711,911559_4,neutral,Resolving as fixed.,POSITIVE,0.815531552
3712,914494_1,positive,It is good to have the test.,POSITIVE,0.99082315
3713,914494_2,neutral,I ran it on current trunk.,NEUTRAL,0.958610713
3714,914494_3,neutral,It successfully gets the expected exception but then fails to close FSNamesystem with NPE.,MIXED,0.984242022
3715,914494_4,neutral,So yes it fails but not where you wanted it to.,MIXED,0.909773827
3716,777136_1,neutral,Please open using the JIra workflow and fill in the details.,NEUTRAL,0.939582646
3717,2017630_1,neutral,we improved hash handling in Railo but we get not the same result with non ascii characters as ACF (with ascii characters everything is fine).,MIXED,0.60294807
3718,2017630_2,neutral,we cannot find a problem in our implementation anymore perhaps there is a problem in he ACF implementation that force a other resultat. ,NEGATIVE,0.82979548
3719,1532956_1,neutral,This looks like it might be a blocker for release.,NEGATIVE,0.916749716
3720,1332525_1,neutral,I didn't see anything in subversion?,NEUTRAL,0.721557498
3721,1558641_1,neutral,"new version of 01 ""minifies"" type classnames for the standard o.a.c.db.marshal types",NEUTRAL,0.994393945
3722,572061_1,neutral,Ok thanks.,POSITIVE,0.612658441
3723,585405_1,neutral,Fixed in r1146573,NEUTRAL,0.986277401
3724,527762_1,neutral,"Hi Christian Jacopo  Not sure if adding ""-Duser.language=en"" is the better way to go sounds like a camouflage to me.",NEUTRAL,0.506753981
3725,1153459_1,neutral,I just committed this.,NEUTRAL,0.558832705
3726,1153459_2,positive,Thanks Owen!,POSITIVE,0.991646349
3727,1658827_1,neutral,Closing issue as per Luis.,NEUTRAL,0.952298522
3728,352230_1,neutral,Added support for the QueryElevationComponent and test case.,POSITIVE,0.583959162
3729,986292_2,neutral,Or do we act like we always had it?,NEUTRAL,0.972581744
3730,409189_1,neutral,Thanks for the feedback and thanks for taking a stab at this.,POSITIVE,0.94223702
3731,1649337_1,neutral,won't fix.,NEGATIVE,0.845730186
3732,439397_1,neutral,Hi Robbie  Please could you review this patch?,NEUTRAL,0.998055458
3733,439397_2,neutral,cheers Keith.,POSITIVE,0.977060556
3734,781991_1,neutral,<danielsh> dns done (thanks for the hostname) tb build underway ,NEUTRAL,0.682794452
3735,935706_1,neutral,Committed to trunk.,NEUTRAL,0.732431173
3736,536426_1,neutral,Marco  I've fixed some minor issues in your patch (including the one you have pointed out) and I've committed it.,POSITIVE,0.49542287
3737,536426_2,positive,Thanks!,POSITIVE,0.97756654
3738,1115870_1,neutral,Hi Guys  I am pretty new to this site.,NEUTRAL,0.693506896
3739,1115870_2,neutral,I am wondering when this patch can be accepted?,NEUTRAL,0.826523185
3740,1115870_3,neutral,Thanks  Kevin,POSITIVE,0.979213297
3741,395863_1,neutral,Applied the patch into trunk.,NEUTRAL,0.957317412
3742,1152054_1,neutral,I just committed this.,NEUTRAL,0.558832705
3743,1152054_2,positive,Thanks Dhruba!,POSITIVE,0.998111248
3744,1603554_1,neutral,Violated again in r960471.,NEGATIVE,0.82323432
3745,216701_1,neutral, I'll take a look at this for the next release (after 1.5.11).,NEUTRAL,0.906235218
3746,456007_1,neutral,Committed to trunk (0.12).,NEUTRAL,0.98929894
3747,456007_2,neutral,Thanks Viraj and Cheolsoo.,POSITIVE,0.996550918
3748,640309_1,neutral,[~maysamyabandeh] Got time to look at this today.,NEUTRAL,0.989024699
3749,640309_2,neutral,There are tests in Mahout-integration that are using DummyRecordWriter  -  TestConcatenateVectorsJob and RegexMapperTest and are failing with this patch.,NEGATIVE,0.867872179
3750,640309_3,neutral,I'll take a stab at this again but could you verify this patch against the present trunk?,NEUTRAL,0.705677569
3751,416357_1,neutral,patch applied.,NEGATIVE,0.532042325
3752,416357_2,neutral,Thanks!,POSITIVE,0.97756654
3753,806565_1,neutral,How about a slightly different take?,NEUTRAL,0.822244942
3754,806565_2,neutral,Please take a look at the patch and let me know if it fixes the problem for you.,NEUTRAL,0.740993619
3755,1600504_1,neutral,Vadim you're keeping us busy :).,POSITIVE,0.921409488
3756,1600504_2,positive,Patch applied with thanks!,POSITIVE,0.976898074
3757,376813_1,neutral,Hello I see Uwe has commented on SOLR-1657 that he would help convert tokenstreams to the new api but he needs this patch (the tests) applied first.,NEUTRAL,0.877603948
3758,376813_2,neutral,Is it possible for someone to take a look at this patch to get things moving along?,NEUTRAL,0.945554614
3759,376813_3,neutral,its only tests no source code changes.,NEGATIVE,0.769852996
3760,1064195_1,neutral,Leo thanks for the patch - applied at r488522. ,POSITIVE,0.613449395
3761,481771_1,positive,Looks quite perfect after solving PDFBOX-490.,POSITIVE,0.976072729
3762,519153_1,neutral,I did translate some Labels to german language.,NEUTRAL,0.992132485
3763,1140039_1,neutral,fPIC rings a bell on amd64.,POSITIVE,0.566629887
3764,1140039_2,neutral,What are the disadvantages to adding -fPIC (a) for amd64 only (b) for all platforms?,NEUTRAL,0.768556416
3765,179913_1,neutral,This is fixed in V2 and an automated regression case has been created.,NEUTRAL,0.975201368
3766,179913_2,neutral,Closing,NEUTRAL,0.811161041
3767,900223_1,neutral,Thanks Sanjay for the review.,POSITIVE,0.922727108
3768,900223_2,neutral,I have committed this.,NEUTRAL,0.691991687
3769,1552991_1,neutral,(My 0.8 checkout was on the 0.8.6 tag when I reported that CliTest worked completely.),NEUTRAL,0.734442532
3770,1665663_1,neutral,I committed this.,NEUTRAL,0.451381087
3771,1665663_2,positive,Thanks Ashish!,POSITIVE,0.998776734
3772,802843_1,neutral,Patch checked in.,NEUTRAL,0.979406536
3773,802843_2,positive,Many thanks Neeme.,POSITIVE,0.996244729
3774,1350017_1,neutral,Thanks for the patch.,POSITIVE,0.936696589
3775,1350017_2,neutral,It has been applied to the trunk.,NEUTRAL,0.722839773
3776,1676174_1,neutral,I'll commit this soon unless there are objections.,NEGATIVE,0.675528824
3777,721878_1,neutral,Thanks for the patch Glen.,POSITIVE,0.941839159
3778,721878_2,neutral,I'm gonna review it and apply.,NEUTRAL,0.762693107
3779,238981_1,neutral,Can this be closed Martijn?,NEUTRAL,0.998763442
3780,516899_1,positive,Thanks for the help BJ!,POSITIVE,0.978483558
3781,281494_1,neutral,Committed to trunk 1384014,NEUTRAL,0.999021053
3782,283523_1,positive,thanks Tomas!,POSITIVE,0.978282928
3783,1165937_1,neutral,Resolved fixed!,POSITIVE,0.915676057
3784,1165937_2,positive,Thanks!,POSITIVE,0.97756654
3785,444610_1,neutral,Please review this for me!,NEUTRAL,0.970415115
3786,444610_2,neutral,Thanks!,POSITIVE,0.97756654
3787,1587061_1,neutral,This is not a Camel issue but a CXF.,NEUTRAL,0.716820359
3788,1564093_1,neutral,committed.,NEGATIVE,0.566372335
3789,1564093_2,neutral,(looks like these were introduced in CASSANDRA-1714 fwiw so i'm going to tag affects-version to 0.7.1),NEUTRAL,0.755996466
3790,1170283_1,neutral,Released with GEP 221 so I close this JIRA.,NEUTRAL,0.840566814
3791,1535532_1,neutral,Untar this to populate the position_hints table.,NEGATIVE,0.560338616
3792,1582569_1,positive,Applied patch with thanks to Scott.,POSITIVE,0.618606269
3793,1323219_1,neutral,Change the summary to match the real issue.,NEUTRAL,0.809833229
3794,222291_1,neutral,You are absolutely right.,POSITIVE,0.960713387
3795,222291_2,neutral,There must be some side effect in my project that circumvented this problem until 6.8.0.,NEGATIVE,0.730126858
3796,222291_3,neutral,Sigh ....  Do you think that is something that can be fixed in Wicket or some kind of IE8 madness that i should look to solve on my side?,NEGATIVE,0.527081192
3797,1500618_1,neutral,Edison can you check on this issue looks like the fix is not working,NEGATIVE,0.898919046
3798,705953_1,neutral,Committed with rv800094,NEUTRAL,0.942468345
3799,544886_1,neutral,Patch for aggressive GC test,NEUTRAL,0.994340122
3800,789225_2,positive,Enjoy!,POSITIVE,0.993844032
3801,291227_1,positive,thanks to Ernst Fastl for adding this.,POSITIVE,0.929667354
3802,258119_1,neutral,OK to close?,NEUTRAL,0.969811678
3803,1535935_1,neutral,Oracle 7u40 runs just fine on Debian I can't imagine it wouldn't work on Ubuntu.,POSITIVE,0.549011469
3804,438384_1,neutral,Tested with both JBoss EAP 5.x and Geronimo 2.2.x,NEUTRAL,0.993720412
3805,707213_1,neutral,Fixed in 426832.,NEUTRAL,0.997518659
3806,528921_1,neutral,you seem knowledgeable what not submit a patch.,POSITIVE,0.56353873
3807,995655_1,neutral,Applied to trunk.,NEUTRAL,0.899420023
3808,995655_2,positive,Thanks for the patch Mubarak.,POSITIVE,0.905628443
3809,1140769_1,neutral,I just committed this.,NEUTRAL,0.558832705
3810,1140769_2,neutral,Thanks Jothi!,POSITIVE,0.997393489
3811,1155393_1,neutral,I've just committed this.,NEUTRAL,0.574481905
3812,1155393_2,positive,Thanks Koji!,POSITIVE,0.998291194
3813,1738469_1,neutral,resolved in r950171,NEUTRAL,0.838368595
3814,1586818_1,neutral,If possible can you make sure the patch is checkstyle compliant?,NEUTRAL,0.903636515
3815,580461_1,neutral,Resolved in 1.0.1-SNAPSHOT.,NEUTRAL,0.931898355
3816,580461_2,positive,Long Life MyFacesssssssssss!,POSITIVE,0.805805683
3817,1416330_1,positive,Looks good thanks Laura!,POSITIVE,0.98461169
3818,1416330_2,neutral,Committed to trunk with revision 447502.,NEUTRAL,0.982028604
3819,1416330_3,neutral,Will leave open until merged to 10.2,NEUTRAL,0.903183043
3820,144030_1,neutral,Committed to 3.4.6 and trunk.,NEUTRAL,0.889380097
3821,144030_2,positive,Thanks Ashish!,POSITIVE,0.998776734
3822,850845_1,positive,Thank you guys!,POSITIVE,0.952394426
3823,850845_2,positive,Thanks Ashutosh and Gunther for your help!,POSITIVE,0.983871698
3824,850845_3,neutral,This patch has been improved a lot.,POSITIVE,0.991747022
3825,850845_4,positive,I really appreciate your comments and I really enjoy our discussions:),POSITIVE,0.999763548
3826,1651730_1,neutral,What classes were changed for this fix?,NEGATIVE,0.541006982
3827,1651730_2,neutral,Would like to pick up this fix with the stable release if possible.,NEGATIVE,0.703287125
3828,1193859_1,neutral,My testing turns up not issues so  once again thanks for finding this Rick I'd gone blind to the problem and it was driving me mad!,POSITIVE,0.919563413
3829,835743_1,neutral,Enis/Ashutosh we can try coming up with the testcase.,NEUTRAL,0.77921313
3830,835743_2,neutral,But in the meanwhile can I upload a patch which reverts this ?,NEGATIVE,0.585950553
3831,446663_1,neutral,dead branch no sure which code generator it's talking about,NEGATIVE,0.894407153
3832,1571316_1,positive,Awesome work: this is a great first cut! ,POSITIVE,0.999855042
3833,814295_1,neutral,Patch is committed to trunk.,NEGATIVE,0.721185744
3834,814295_2,positive,Thanks to Edward and Brock for the reviews.,POSITIVE,0.889083028
3835,1341075_1,neutral,Btw I only get this error in LDAP Studio.,NEGATIVE,0.944826901
3836,1341075_2,neutral,Not in LDAP Browser 2.8.2 or MS AD Explorer.,NEGATIVE,0.94032222
3837,1341075_3,neutral,Thanks.,POSITIVE,0.897494078
3838,465146_1,positive,Looks good.,POSITIVE,0.909881294
3839,465146_2,neutral,TestSkewedJoin finishes when you give it enough time (a mere 49 minutes) and the other tests I ran passed as well.,POSITIVE,0.362712622
3840,1631756_1,neutral,Milinda patch applied !,NEUTRAL,0.766017079
3841,832405_1,neutral,Zhenxiao I left comments on Phabricator.,NEUTRAL,0.999545395
3842,1065730_1,neutral,Hi Sergey thanks for the patch.,POSITIVE,0.764550149
3843,1065730_2,neutral,But why have you added testPropertyChangePropertyChangeEvent test?,NEUTRAL,0.865232408
3844,1065730_4,neutral,Or at least has some relation to above problem?,NEUTRAL,0.621964931
3845,928787_1,neutral,I will revert tomorrow if less-hacky alternative suggested above continues unaddressed.,NEGATIVE,0.696474969
3846,1379319_1,neutral,Your explanation sounds reasonable and  the patch looks safe to me.,POSITIVE,0.996429741
3847,169292_1,neutral,+1 for the patch.,NEUTRAL,0.956761122
3848,169292_2,positive,Thank you Ivan!,POSITIVE,0.949389577
3849,1685349_1,neutral,After talking with Steve B. we decided that the DAS should insist that datagraph root is passed to the ApplyChanges command.,NEUTRAL,0.992821634
3850,1685349_2,neutral,An error is now thrown if this is not the case.,NEGATIVE,0.88710314
3851,460822_1,neutral,The fix for test_no_extension was merged in PIG-2505.,NEUTRAL,0.94613713
3852,460822_2,neutral,So this is ready for merging?,NEUTRAL,0.530232787
3853,460822_3,positive,:D,POSITIVE,0.984340549
3854,1712885_1,neutral,This is now resolved in ActiveMQ 4.0 as we have a DemandBasedForwardingBridge which only forwards messages to another broker when there is a consumer for it,NEUTRAL,0.696416318
3855,515145_1,neutral,Jacques  Why concatenate the patches?,NEUTRAL,0.996805191
3856,524469_1,neutral,Thanks guys  Bharat your patch is in trunk at revision: 754834 .,POSITIVE,0.929338098
3857,524469_2,neutral,I only review as Pranay tested successfully.,NEUTRAL,0.855627835
3858,524469_3,positive,Thanks to both of you and to Deepesh for the initiative. ,POSITIVE,0.971436441
3859,964846_1,neutral,Should we close this one now that we went a different route (zero javadoc warnings?),NEUTRAL,0.663611829
3860,1665812_1,neutral,Thanks for the clarification.,POSITIVE,0.959057987
3861,153482_1,positive,Cool.,POSITIVE,0.970489442
3862,153482_2,positive,Sounds like a good idea. ,POSITIVE,0.989132226
3863,946601_1,positive,Cool that's all good news too! Thanks guys. One less on my radar.,POSITIVE,0.974995077
3864,666835_1,positive,cool man it looks good. we need a changes entry but from my side this looks good. we can tackle the todos on trunk,POSITIVE,0.999488354
3865,477935_1,positive,Looks pretty cool. Fresh and minimalist. Love it :-) Good work.,POSITIVE,0.99961251
3866,681202_1,positive,Cool will do!  Thanks for the review and good questions... and the whole idea! :),POSITIVE,0.995155811
3867,242043_1,positive,This looks good to me.,POSITIVE,0.996187747
3868,242043_2,positive, Automatic location selection is very cool.,POSITIVE,0.997738481
3869,1740498_1,neutral,Patch applied in SVN revision 743258,NEUTRAL,0.999658346
3870,1062792_1,positive,Thanks Tony.,POSITIVE,0.939774454
3871,1062792_2,neutral,Patch applied to LUNI module at repo revision r494822.,NEUTRAL,0.999696851
3872,1062792_3,neutral,Please check that the patch was applied as you expected. ,NEUTRAL,0.851247966
3873,403319_1,positive,Thanks for providing the patch.,POSITIVE,0.964146972
3874,403319_2,neutral,I have applied it in Rev.,NEUTRAL,0.942586303
3875,398755_1,neutral,Patch applied.,NEUTRAL,0.833882034
3876,398755_2,positive,Thank you!,POSITIVE,0.893295169
3877,678190_1,neutral,+1 if the test is problematic we can always either comment out the new test or @Ignore it and add a note. ,NEUTRAL,0.861043811
3878,1415402_1,neutral,The changes look good.,POSITIVE,0.947174668
3879,1415402_2,neutral,+1 for commit.,NEUTRAL,0.957419813
3880,1415402_3,positive,Thanks Laura.,POSITIVE,0.977547765
3881,1010332_1,neutral,I think allUserRegionsOffline should be declared inside {code} } else if (this.stopping) { {code} block.,NEGATIVE,0.773404598
3882,1010332_2,neutral,Have you run test suite ?,NEUTRAL,0.994915366
3883,1345322_1,neutral,The piece of cake was bigger than my mouth... Postponed.,NEGATIVE,0.991861939
3884,1421340_1,positive,Thanks Kathey.,POSITIVE,0.985084593
3885,1421340_2,neutral,Please look at this patch (d962_javadoc.2.diff.txt)   I ran javadoc and  did clobber and ant all ok.,NEUTRAL,0.980775952
3886,1421340_3,neutral,Thanks.,POSITIVE,0.897494078
3887,1586698_1,neutral,Applied patch with thanks to Dan :),POSITIVE,0.964963675
3888,465233_1,neutral,Changed the patch as per Thejas's suggestion.,NEUTRAL,0.955483794
3889,655768_1,positive,Thanks Adrien for looking into this nice explanation!,POSITIVE,0.991796076
3890,694697_1,positive,Super I'll commit shortly -- thanks Yonik!,POSITIVE,0.96337378
3891,175933_1,neutral,Thanks patch applied,POSITIVE,0.903714716
3892,628221_1,neutral,"Added comment before ""Path getPath()"" to address Todd's comment. ",NEUTRAL,0.979691565
3893,984786_1,positive,Thanks a lot Jon for signing up this.,POSITIVE,0.957580149
3894,984786_2,neutral,Actually I thought to take a look on this weekend.,NEUTRAL,0.947312534
3895,984786_3,neutral,Unfortunately I may not be able to look on this weekend as came out of station.,NEGATIVE,0.881171465
3896,984786_4,neutral,Thanks for taking this:-),POSITIVE,0.99878782
3897,420232_1,neutral,Committed to master.,POSITIVE,0.602844954
3898,420232_2,positive,Thanks Sravya!,POSITIVE,0.99872154
3899,1427411_1,neutral,Hi Myrna  Are you recommending that we commit this patch but that additional work be put into analyzing LocalizedDisplay.sql and LocalizedConnectionAttribute.sql?,NEUTRAL,0.862875581
3900,1588384_1,positive,I like Richards update as well :) What I did was out of pure anger so it may not have been the sexiest.,POSITIVE,0.951322854
3901,795692_1,neutral,"Jason  I checked...you have karma as you are in the ""jira-administrators"" group.",NEUTRAL,0.86321193
3902,795692_2,neutral,Please go ahead and create it.,NEUTRAL,0.681166887
3903,795692_3,neutral,thanks dims,POSITIVE,0.552774668
3904,1473666_1,neutral,Patch applied thanks.,POSITIVE,0.815012455
3905,255784_1,neutral,Vote is here: http://markmail.org/thread/yg6n646zurlpdmvy,NEUTRAL,0.998630166
3906,787360_1,neutral,Thanks is that everyone has to create an account and then you will link them to Pig Confluence?,NEUTRAL,0.499005616
3907,596711_1,neutral,I just committed this.,NEUTRAL,0.558832705
3908,596711_2,positive,Thanks [~cnauroth] & [~tomwhite] for the reviews!,POSITIVE,0.953628123
3909,201280_1,neutral,The patch looks fine.,POSITIVE,0.989751577
3910,617082_2,neutral,I'll commit once hudson +1s it.,NEUTRAL,0.740971863
3911,617082_3,positive,Thanks for being patient Devaraj!,POSITIVE,0.994446397
3912,521186_1,positive,Hi Bruno  I like it seems to work well at 1st glance  Thanks!,POSITIVE,0.998825133
3913,1147485_1,neutral,I just committed this.,NEUTRAL,0.558832705
3914,1147485_2,positive,Thanks Adrian!,POSITIVE,0.983156383
3915,1511059_1,neutral,that what WebRenederendingServices are for not sure WebDescriptionProvider could be declared to be a WebRenderingService.,NEGATIVE,0.807326078
3916,613565_1,neutral,OK You are correct about that.,NEUTRAL,0.739749014
3917,613565_2,neutral,I ran it from the base and it looks good.,POSITIVE,0.998428881
3918,613565_3,neutral,Thanks +1,POSITIVE,0.975522518
3919,526681_1,neutral,Adrian I cannot find the listVisualThemes.ftl file in your last patch.,NEUTRAL,0.961503685
3920,526681_2,neutral,From your comments I guess you changed it.,NEUTRAL,0.865390182
3921,518772_1,positive,Thanks Bob your patch is in trunk at r932317,POSITIVE,0.944689989
3922,685560_1,positive,thanks again Uwe,POSITIVE,0.854458928
3923,1071093_1,neutral,Hi  Would you please try my patch?,NEUTRAL,0.98130244
3924,1071093_2,neutral,The patch also fixes a typo in StreamHandlerTest.java.,NEUTRAL,0.89432621
3925,1071093_3,neutral,Thanks!,POSITIVE,0.97756654
3926,1071093_4,positive,Best regards Andrew,POSITIVE,0.991499007
3927,327262_1,neutral,Better to have the samples run on the fly :-) .,POSITIVE,0.996692896
3928,1067588_1,positive,Thanks Alexei!,POSITIVE,0.989815474
3929,1067588_2,neutral,Now it works as expected.,POSITIVE,0.997958541
3930,1127986_1,neutral,Looks fine Sreekanth. ,POSITIVE,0.961962223
3931,1071335_1,neutral,Leo patch applied at revision r438040 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected. ,POSITIVE,0.675623
3932,1389763_1,positive,Thanks Myrna.,POSITIVE,0.989118576
3933,1593242_1,neutral,Applied patch with thanks to Christian.,POSITIVE,0.591781855
3934,1416764_1,neutral,Patch d1544-patch2-v2.diff committed revision 429036 - Thanks Deepa,NEUTRAL,0.94560045
3935,241680_1,neutral,Committed.,NEUTRAL,0.761263788
3936,241680_2,positive,Thanks Tom!,POSITIVE,0.995731652
3937,1227945_2,neutral,So returning an empty string in such case.,NEGATIVE,0.984468997
3938,463349_1,neutral,This irritates me on a weekly basis.,NEGATIVE,0.99491632
3939,463349_2,neutral,I'm often running ad-hoc analysis in grunt with snippets taken from some heavier scripts I've written and I get bitten ALL the time.,NEGATIVE,0.654645503
3940,246272_1,neutral,Hi Mario Ivankovits    Pls give some suggestion on above comment,NEUTRAL,0.998603642
3941,733753_1,neutral,HI Harry  I am new to JSPWIKI and based on the error I chose the Security issue.,NEUTRAL,0.945753634
3942,733753_2,neutral,You can choose to ignore or modify it.,NEUTRAL,0.596532941
3943,733753_3,neutral,I am still not able to run JSPWiki in Oracle Jdeveloper 10.1.3.3.0.,NEUTRAL,0.609685957
3944,733753_4,positive,Thank you + Harit Himanshu   ,POSITIVE,0.984408081
3945,1213236_1,neutral,Hi Subramanyam  Any updates on this issue yet?,NEUTRAL,0.999546587
3946,1213236_2,positive,Thanks Arvind,POSITIVE,0.996240377
3947,748059_1,positive,Committed a slightly cleaned up version of the patch in revision: 1464605  Thanks for your help Todd.,POSITIVE,0.545476198
3948,399100_1,neutral,Fixed in http://svn.eu.apache.org/viewvc?view=rev&revision=707319 Many thanks to Ulhas for providing the patch!,POSITIVE,0.827502429
3949,1532237_1,neutral,Hi Andrus  I cleaned up for one of our projects successfully the comments and could import it into CayenneModeler - great!,POSITIVE,0.954608619
3950,729735_1,neutral,Attach patch v2.,NEUTRAL,0.997533798
3951,729735_2,neutral,Consolidate all error handling in KafkaServerStarble.,POSITIVE,0.624728203
3952,201106_1,neutral,The patch looks fine .,POSITIVE,0.989751577
3953,201106_2,neutral,I was sure It's in CVS already.,NEUTRAL,0.956874549
3954,201106_3,neutral,Let's commit it .Thanks!,POSITIVE,0.962188423
3955,982467_1,neutral,@Stack @Ted  Can u people have a look at the patch pls?,NEUTRAL,0.946639359
3956,860028_1,neutral,"Namit what do you by ""describe div""?",NEUTRAL,0.998287499
3957,860028_2,neutral,There is a test udf_divider.q in the patch.,NEUTRAL,0.983469605
3958,860028_3,neutral,Do you mean more test cases?,NEUTRAL,0.985917389
3959,225298_1,neutral,Hi Pepijn  Can you please take a look at r1215075 ?,NEUTRAL,0.979752064
3960,225298_2,neutral,Thanks!,POSITIVE,0.97756654
3961,1436429_1,neutral,It works perfectly with the latest 2.7.8-SNAPSHOT thanks !,POSITIVE,0.997688055
3962,519688_1,neutral,Done at rev.,NEUTRAL,0.892499864
3963,519688_2,positive,897392 Thanks Sharan ! ,POSITIVE,0.935813904
3964,169572_1,positive,Thanks Karthik.,POSITIVE,0.985053241
3965,169572_2,neutral,The latest patch looks good to me.,POSITIVE,0.996647537
3966,531050_1,positive,Thanks Andrew committed in rev.,POSITIVE,0.931440294
3967,759821_1,neutral,fixed in svn r344339.,NEUTRAL,0.996282279
3968,759821_2,positive,thanks edgar for finding this one!,POSITIVE,0.987515807
3969,1066547_1,neutral,Tony in native codes I think the hymem_allocate/free_memory is preferred than malloc/free?,NEUTRAL,0.917961121
3970,1070920_1,positive,Thanks Ilya.,POSITIVE,0.98093009
3971,1070920_2,neutral,Patch applied to TEXT module at repo revision r450026.,NEUTRAL,0.999628663
3972,1070920_3,neutral,Please check that it was applied as you expected. ,NEUTRAL,0.877506554
3973,415713_1,neutral,Patch looks good to me & has been committed thanks! ,POSITIVE,0.994751871
3974,1340269_1,neutral,Fixed at revision 936652.,NEUTRAL,0.997509718
3975,1340269_2,neutral,Applied patch from Keheliya Gallaba.,NEUTRAL,0.968141139
3976,1463675_1,neutral,Fix applied to master (6d1d23b7d0eba4de3c4097907adc37b09191196e).,NEUTRAL,0.765114188
3977,931062_1,neutral,1,NEUTRAL,0.976962805
3978,931062_2,positive,Thanks Jimmy.,POSITIVE,0.97851789
3979,465909_1,neutral,+1  before committing do you mind combining the new test with one of the existing ones?,NEUTRAL,0.982607186
3980,465909_2,neutral,Trying to keep the test suite at under 24 hours :),POSITIVE,0.755653143
3981,869356_1,positive,Thank you Jing for the review.,POSITIVE,0.934351742
3982,869356_2,neutral,I've committed the patch.,NEUTRAL,0.838691235
3983,635187_1,neutral,+1  I committed this.,NEUTRAL,0.703840673
3984,635187_2,positive,Thanks Ravi!,POSITIVE,0.998294652
3985,682602_1,neutral,Leaks file handles via IW.getReader(),NEUTRAL,0.996401906
3986,595621_1,neutral,+1 I just committed this.,NEUTRAL,0.718722582
3987,595621_2,positive,Thanks Sandy.,POSITIVE,0.950789213
3988,1577000_1,neutral,I can't apply 0002 cleanly to trunk.,NEGATIVE,0.87018013
3989,1577000_3,neutral,Thanks,POSITIVE,0.971716821
3990,1066157_1,positive,Hello Leo  The patch has been applied at revision r479576 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected.,POSITIVE,0.586736262
3991,1066157_2,neutral,Yes we could enable junit's fork mode.,POSITIVE,0.52005589
3992,1066157_3,neutral,I will have a look at this.,NEUTRAL,0.53635633
3993,1066157_4,neutral,But it would be better if you could provide a patch -) Thanks again.,POSITIVE,0.855210602
3994,1066157_5,positive,Best regards Richard,POSITIVE,0.994996309
3995,686421_1,neutral,Hi Uwe  I updated the patch now it uses TermRangeQuery and does not cast anymore getAttribute,NEGATIVE,0.813933492
3996,1251825_1,neutral,On 2009-11-18 04:47:59.970 dloverin commented: Revision 11926.,NEUTRAL,0.999672055
3997,882432_1,neutral,I committed the patch to branch-1 as well.,NEUTRAL,0.686351538
